Timestamp,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,Temperature,Humidity,WindSpeed
2025-09-06 00:00:00,3.0,508.69,0.17,10.86,5.62,2.53,39.75,48.98,4.3,25.0,99,4.6
2025-09-06 01:00:00,3.0,491.68,0.13,9.73,4.98,1.97,37.92,44.92,3.5,26.1,96,5.8
2025-09-06 02:00:00,3.0,479.4,0.13,8.72,4.31,1.52,36.59,41.79,2.96,27.3,92,5.8
2025-09-06 03:00:00,3.0,468.48,0.15,7.9,3.79,1.27,35.84,39.58,2.88,28.5,84,5.3
2025-09-06 04:00:00,3.0,460.96,0.2,7.52,3.29,1.27,35.85,38.81,3.5,29.5,81,6.0
2025-09-06 05:00:00,3.0,457.17,0.3,7.7,2.8,1.44,35.93,38.54,4.63,30.4,77,6.5
2025-09-06 06:00:00,3.0,459.35,0.71,7.67,2.74,1.7,36.02,38.87,5.64,31.3,73,6.2
2025-09-06 07:00:00,3.0,468.48,2.8,5.51,5.03,1.86,36.81,40.94,4.65,31.8,70,6.8
2025-09-06 08:00:00,3.0,476.88,4.52,5.13,7.82,2.28,38.86,44.09,3.19,31.8,71,6.6
2025-09-06 09:00:00,3.0,385.36,4.92,10.24,23.53,5.34,42.36,45.72,0.0,31.1,74,6.4
2025-09-06 10:00:00,3.0,324.4,3.66,8.48,39.92,4.25,40.14,42.74,0.0,30.9,76,4.7
2025-09-06 11:00:00,3.0,303.5,1.89,6.03,62.49,3.54,44.92,47.3,0.0,29.6,80,7.0
2025-09-06 12:00:00,3.0,260.8,0.48,2.6,84.09,2.42,42.44,44.24,0.01,27.9,89,6.6
2025-09-06 13:00:00,3.0,231.59,0.2,1.41,85.1,1.86,35.19,36.68,0.27,27.9,86,3.1
2025-09-06 14:00:00,3.0,226.25,0.15,1.34,83.4,1.94,32.66,34.12,0.44,27.8,87,3.2
2025-09-06 15:00:00,3.0,230.53,0.16,1.67,77.96,2.01,32.91,34.55,0.55,27.5,90,4.0
2025-09-06 16:00:00,3.0,239.62,0.18,2.25,70.21,1.94,33.9,35.9,1.04,27.0,93,4.1
2025-09-06 17:00:00,3.0,248.77,0.09,3.24,64.24,1.95,34.12,36.42,1.48,26.9,93,4.5
2025-09-06 18:00:00,3.0,265.08,0.0,4.61,53.3,1.86,34.61,37.8,2.31,26.6,93,5.8
2025-09-06 19:00:00,3.0,290.11,0.0,5.58,40.19,1.69,36.02,40.72,3.04,26.2,94,6.1
2025-09-06 20:00:00,3.0,312.38,0.0,5.93,30.35,1.58,37.05,43.07,3.29,25.9,95,7.0
2025-09-06 21:00:00,3.0,327.76,0.0,5.93,23.4,1.49,37.88,44.82,3.25,25.5,96,5.5
2025-09-06 22:00:00,3.0,342.64,0.01,5.84,18.74,1.38,38.98,46.48,3.05,25.0,98,2.4
2025-09-06 23:00:00,3.0,349.41,0.02,5.66,15.16,1.16,39.6,47.02,2.77,25.0,98,3.5
2025-09-07 00:00:00,3.0,345.91,0.03,5.18,12.35,0.95,39.13,45.53,2.52,24.8,99,4.3
2025-09-07 01:00:00,3.0,342.32,0.03,4.69,10.32,0.94,38.61,43.57,2.43,26.6,95,3.6
2025-09-07 02:00:00,3.0,340.43,0.04,4.39,8.8,1.02,38.28,42.08,2.4,28.0,90,4.1
2025-09-07 03:00:00,3.0,340.62,0.05,4.41,7.04,1.18,38.1,40.95,2.39,29.4,81,4.7
2025-09-07 04:00:00,3.0,343.92,0.09,4.68,4.99,1.27,38.24,40.63,2.45,30.5,74,5.3
2025-09-07 05:00:00,3.0,349.61,0.17,5.07,3.29,1.36,38.67,40.97,2.58,31.2,69,4.5
2025-09-07 06:00:00,3.0,359.92,0.47,5.17,2.12,1.4,36.23,38.89,2.5,31.9,65,5.2
2025-09-07 07:00:00,3.0,378.48,2.22,3.76,2.93,1.56,33.42,37.29,2.33,31.8,65,6.0
2025-09-07 08:00:00,3.0,398.56,4.06,3.16,4.86,1.91,33.19,37.9,2.21,31.6,66,6.5
2025-09-07 09:00:00,3.0,316.84,2.65,6.96,36.3,6.42,38.09,40.54,0.0,31.6,64,6.1
2025-09-07 10:00:00,3.0,260.9,1.12,4.72,55.24,4.08,32.55,34.39,0.0,31.7,62,5.7
2025-09-07 11:00:00,3.0,239.36,0.6,3.64,63.92,3.18,30.08,31.71,0.0,31.5,63,6.7
2025-09-07 12:00:00,3.0,234.47,0.46,2.77,66.19,2.59,29.33,31.01,0.0,30.2,72,5.7
2025-09-07 13:00:00,3.0,233.13,0.4,2.13,66.35,2.24,29.26,31.16,0.4,29.6,72,8.9
2025-09-07 14:00:00,3.0,233.12,0.31,1.97,71.12,2.55,29.33,31.42,1.18,28.9,75,9.9
2025-09-07 15:00:00,3.0,238.15,0.25,2.18,76.01,2.99,30.62,32.92,1.83,28.4,77,9.9
2025-09-07 16:00:00,3.0,246.25,0.17,2.7,72.8,3.08,32.21,34.72,1.95,27.6,80,10.3
2025-09-07 17:00:00,3.0,252.71,0.05,3.53,69.87,3.21,32.68,35.22,1.74,27.0,84,7.6
2025-09-07 18:00:00,3.0,258.45,0.0,4.29,66.2,3.26,32.36,35.05,1.74,26.4,87,5.8
2025-09-07 19:00:00,3.0,274.7,0.0,4.9,55.73,3.03,33.22,36.56,2.13,26.1,89,4.5
2025-09-07 20:00:00,3.0,291.57,0.0,5.1,45.73,2.95,34.63,38.49,2.1,25.7,91,4.6
2025-09-07 21:00:00,3.0,304.61,0.0,5.2,35.93,2.76,35.92,40.4,2.08,25.2,93,2.7
2025-09-07 22:00:00,3.0,320.86,0.0,5.39,27.39,2.46,37.54,42.93,2.29,24.9,94,1.9
2025-09-07 23:00:00,3.0,330.72,0.01,5.48,21.11,2.18,39.06,44.83,2.51,24.7,95,2.8
2025-09-08 00:00:00,3.0,332.69,0.02,5.34,16.62,2.03,40.89,46.33,2.55,24.5,96,4.0
2025-09-08 01:00:00,3.0,338.95,0.02,5.32,14.02,2.23,43.74,48.84,2.26,26.5,90,2.7
2025-09-08 02:00:00,3.0,345.23,0.03,5.49,12.77,2.63,47.08,51.74,1.93,28.0,84,1.6
2025-09-08 03:00:00,4.0,354.6,0.03,5.85,11.15,2.83,50.37,54.11,1.78,29.6,77,2.3
2025-09-08 04:00:00,4.0,365.73,0.04,6.15,8.7,2.67,53.77,57.12,2.19,31.1,68,3.1
2025-09-08 05:00:00,4.0,378.58,0.08,6.63,6.76,2.76,57.46,60.85,3.0,32.2,61,4.6
2025-09-08 06:00:00,4.0,392.5,0.34,6.89,5.26,2.94,58.84,63.15,3.77,32.8,58,5.4
2025-09-08 07:00:00,4.0,419.21,2.44,5.09,6.66,3.23,60.42,66.61,3.31,33.0,56,6.2
2025-09-08 08:00:00,4.0,444.66,4.4,4.38,11.08,4.04,63.72,70.99,2.74,33.2,56,7.0
2025-09-08 09:00:00,3.0,306.31,1.3,4.68,66.07,6.29,44.47,47.17,0.0,33.2,56,6.9
2025-09-08 10:00:00,3.0,244.58,0.33,1.92,84.56,3.34,32.25,34.07,0.0,32.5,58,8.5
2025-09-08 11:00:00,3.0,229.69,0.18,1.24,90.44,2.94,30.01,31.76,0.0,32.0,59,7.9
2025-09-08 12:00:00,3.0,226.63,0.16,1.18,93.78,3.21,29.01,30.77,0.0,31.0,65,6.9
2025-09-08 13:00:00,3.0,224.19,0.16,1.37,94.23,3.86,28.15,29.94,0.0,30.0,72,6.2
2025-09-08 14:00:00,3.0,225.57,0.18,1.8,93.98,4.89,27.01,28.83,0.0,29.3,76,6.0
2025-09-08 15:00:00,3.0,232.96,0.19,2.6,88.14,5.64,26.76,28.91,0.12,28.9,77,5.9
2025-09-08 16:00:00,3.0,246.24,0.14,4.08,77.69,6.19,26.95,29.77,0.86,28.1,78,9.2
2025-09-08 17:00:00,3.0,259.56,0.03,6.14,69.42,6.87,26.48,29.96,1.69,27.5,82,8.8
2025-09-08 18:00:00,3.0,273.26,0.0,7.98,61.55,7.38,25.66,29.89,2.31,27.0,85,8.4
2025-09-08 19:00:00,3.0,286.23,0.0,8.69,52.31,6.92,25.26,30.33,2.64,26.7,87,7.2
2025-09-08 20:00:00,2.0,291.58,0.0,8.3,45.37,6.04,24.97,30.56,2.53,26.3,89,4.5
2025-09-08 21:00:00,2.0,290.45,0.0,7.77,38.76,5.09,24.5,30.51,2.29,26.0,90,3.1
2025-09-08 22:00:00,3.0,303.19,0.0,7.6,30.75,4.01,25.07,32.03,2.29,25.6,92,2.7
2025-09-08 23:00:00,3.0,309.73,0.01,7.2,25.09,3.14,25.83,33.12,2.31,25.3,94,2.3
2025-09-09 00:00:00,3.0,303.73,0.01,6.26,21.46,2.55,26.57,33.21,2.24,25.1,94,1.2
2025-09-09 01:00:00,3.0,300.89,0.01,5.56,19.81,2.65,28.19,34.12,1.99,27.3,86,2.4
2025-09-09 02:00:00,3.0,302.11,0.0,5.46,19.48,3.26,30.79,36.04,1.69,28.9,78,1.9
2025-09-09 03:00:00,3.0,308.24,0.0,5.7,17.97,3.67,34.31,39.11,1.56,30.7,70,1.7
2025-09-09 04:00:00,3.0,316.9,0.01,5.79,13.91,3.21,37.46,42.21,1.86,32.3,60,0.7
2025-09-09 05:00:00,3.0,325.24,0.03,5.98,10.7,2.93,40.26,45.16,2.28,33.0,55,2.9
2025-09-09 06:00:00,3.0,335.88,0.29,6.0,8.46,2.85,42.14,47.71,2.6,33.6,53,3.8
2025-09-09 07:00:00,3.0,359.55,2.06,4.68,9.43,3.18,44.18,51.11,2.68,34.2,52,3.5
2025-09-09 08:00:00,3.0,380.32,3.27,4.61,14.7,4.16,47.41,55.12,2.51,34.0,52,3.9
2025-09-09 09:00:00,3.0,285.15,0.62,5.21,66.85,7.13,35.87,38.83,0.0,32.8,57,1.2
2025-09-09 10:00:00,2.0,238.5,0.19,2.99,77.31,4.03,22.84,24.67,0.0,33.4,54,0.8
2025-09-09 11:00:00,2.0,223.94,0.12,2.36,77.14,3.42,18.48,20.11,0.0,32.2,58,3.3
2025-09-09 12:00:00,2.0,220.26,0.12,2.18,75.96,3.39,16.22,17.78,0.0,30.1,69,4.2
2025-09-09 13:00:00,2.0,216.78,0.15,2.08,73.79,3.47,15.46,17.03,0.14,29.9,73,8.1
2025-09-09 14:00:00,2.0,214.64,0.18,2.17,73.46,3.8,15.66,17.31,0.35,29.0,79,7.0
2025-09-09 15:00:00,2.0,215.12,0.19,2.4,74.44,3.98,16.08,17.79,0.52,28.4,82,6.5
2025-09-09 16:00:00,2.0,216.07,0.14,2.75,74.12,3.87,15.74,17.5,0.66,28.0,85,4.9
2025-09-09 17:00:00,2.0,218.02,0.04,3.18,72.08,3.61,14.61,16.4,0.84,27.7,86,4.1
2025-09-09 18:00:00,2.0,235.74,0.0,4.58,59.29,3.04,14.7,17.6,1.98,27.4,88,2.5
2025-09-09 19:00:00,2.0,269.86,0.0,6.03,44.06,2.72,16.54,21.55,2.9,27.0,92,4.6
2025-09-09 20:00:00,2.0,302.35,0.0,6.56,33.49,2.86,18.77,25.67,3.09,26.8,93,3.0
2025-09-09 21:00:00,2.0,324.21,0.01,6.67,26.26,2.96,20.61,28.81,3.04,26.6,94,4.9
2025-09-09 22:00:00,2.0,340.56,0.01,6.68,22.09,2.89,22.15,31.13,2.78,26.5,91,4.9
2025-09-09 23:00:00,2.0,345.27,0.03,6.47,19.93,2.7,23.18,32.01,2.43,26.4,91,2.3
2025-09-10 00:00:00,2.0,337.06,0.03,5.94,19.0,2.61,23.88,31.64,2.05,26.1,92,4.9
2025-09-10 01:00:00,3.0,333.15,0.02,5.59,18.08,2.84,25.34,32.08,1.75,28.4,87,4.6
2025-09-10 02:00:00,3.0,332.96,0.02,5.64,17.2,3.34,27.76,33.35,1.52,30.0,79,3.8
2025-09-10 03:00:00,3.0,336.49,0.01,6.01,15.18,4.18,30.88,34.94,1.38,30.2,75,4.9
2025-09-10 04:00:00,3.0,343.73,0.02,6.36,12.17,4.25,34.13,37.41,1.48,31.1,70,3.3
2025-09-10 05:00:00,3.0,351.32,0.03,6.73,9.76,4.03,37.25,40.49,1.66,32.0,67,1.0
2025-09-10 06:00:00,3.0,361.79,0.13,7.09,8.09,3.66,39.85,43.59,1.8,32.2,66,2.0
2025-09-10 07:00:00,3.0,381.11,0.81,7.21,7.96,3.85,42.27,47.16,1.87,32.8,64,1.0
2025-09-10 08:00:00,3.0,396.56,1.59,7.93,11.34,5.33,44.81,50.27,1.55,33.2,61,1.3
2025-09-10 09:00:00,3.0,290.69,0.38,6.74,58.68,6.66,26.82,28.85,0.0,28.4,81,5.9
2025-09-10 10:00:00,2.0,246.73,0.16,3.88,71.88,3.7,14.5,15.67,0.0,28.5,80,4.3
2025-09-10 11:00:00,2.0,233.9,0.11,2.88,75.5,2.79,11.63,12.64,0.0,28.8,80,4.9
2025-09-10 12:00:00,2.0,238.0,0.09,2.82,69.12,2.57,11.79,13.19,0.57,28.6,82,4.1
2025-09-10 13:00:00,2.0,253.41,0.09,3.38,56.74,2.59,12.73,14.91,1.61,27.0,90,4.3
2025-09-10 14:00:00,2.0,269.59,0.07,4.14,48.22,2.86,13.52,16.4,2.24,27.0,91,5.1
2025-09-10 15:00:00,2.0,282.82,0.04,4.96,41.88,3.06,14.25,17.67,2.71,27.0,90,5.7
2025-09-10 16:00:00,2.0,295.75,0.03,5.67,36.83,2.73,15.1,18.9,2.59,26.8,91,5.9
2025-09-10 17:00:00,2.0,306.01,0.01,6.51,36.57,2.64,16.18,20.03,2.38,26.5,94,6.2
2025-09-10 18:00:00,2.0,323.88,0.01,7.55,35.64,2.59,17.96,22.54,2.68,26.2,97,5.9
2025-09-10 19:00:00,2.0,352.81,0.01,8.27,29.03,2.36,20.19,26.52,3.08,26.0,97,6.1
2025-09-10 20:00:00,2.0,377.13,0.02,8.45,23.26,2.39,22.11,29.91,3.12,25.8,97,6.1
2025-09-10 21:00:00,2.0,392.76,0.04,8.38,18.4,2.48,23.7,32.38,3.1,25.7,97,6.0
2025-09-10 22:00:00,3.0,405.05,0.07,8.32,15.05,2.53,25.29,34.47,3.1,25.6,98,5.6
2025-09-10 23:00:00,3.0,409.23,0.09,8.35,12.36,2.5,26.65,35.52,3.02,25.5,98,3.9
2025-09-11 00:00:00,3.0,403.22,0.08,8.29,10.0,2.48,28.11,35.87,2.85,25.5,98,3.6
2025-09-11 01:00:00,3.0,400.88,0.07,8.19,7.88,2.51,30.4,36.81,2.66,27.0,95,2.9
2025-09-11 02:00:00,3.0,401.24,0.06,8.14,6.3,2.58,33.26,38.47,2.47,28.4,89,1.6
2025-09-11 03:00:00,3.0,403.02,0.07,8.21,5.14,2.73,36.64,41.25,2.31,29.9,81,1.8
2025-09-11 04:00:00,3.0,406.55,0.1,8.38,4.15,2.88,40.6,44.9,2.51,31.0,74,1.6
2025-09-11 05:00:00,3.0,412.79,0.16,8.69,3.34,3.07,45.1,49.5,3.02,31.9,69,1.9
2025-09-11 06:00:00,3.0,424.74,0.37,9.06,2.5,3.68,48.88,54.03,3.34,28.5,79,10.2
2025-09-11 07:00:00,4.0,451.05,1.12,9.38,2.0,4.39,51.88,58.26,2.82,27.6,85,0.9
2025-09-11 08:00:00,4.0,472.49,1.84,10.58,2.61,5.47,53.76,60.74,2.45,27.5,82,5.7
2025-09-11 09:00:00,3.0,391.87,0.2,10.1,22.88,5.36,38.89,43.64,0.98,28.1,80,1.9
2025-09-11 10:00:00,3.0,379.08,0.36,8.01,26.53,3.98,31.38,36.81,1.82,28.4,80,4.3
2025-09-11 11:00:00,3.0,385.08,0.55,8.04,27.57,4.26,28.6,34.72,3.09,28.2,82,4.1
2025-09-11 12:00:00,3.0,395.46,0.52,9.11,25.48,5.03,27.79,34.29,4.26,27.8,85,2.0
2025-09-11 13:00:00,3.0,401.16,0.31,8.59,20.16,4.56,27.37,33.83,3.88,27.9,87,3.2
2025-09-11 14:00:00,3.0,394.12,0.12,8.24,20.59,4.35,26.24,31.91,3.39,27.7,88,3.8
2025-09-11 15:00:00,2.0,360.0,0.14,7.94,30.7,4.36,23.94,28.06,2.77,27.2,90,4.8
2025-09-11 16:00:00,2.0,364.21,0.04,8.28,28.02,3.87,24.33,28.56,2.83,27.1,91,1.0
2025-09-11 17:00:00,2.0,372.13,0.01,8.86,25.84,3.57,24.85,29.19,2.44,26.8,93,1.2
2025-09-11 18:00:00,3.0,398.26,0.02,10.46,20.76,3.68,26.18,31.83,2.83,26.5,95,1.3
2025-09-11 19:00:00,3.0,440.73,0.07,11.69,13.39,3.5,28.71,37.01,4.02,26.3,97,1.6
2025-09-11 20:00:00,3.0,474.63,0.16,11.96,8.72,3.3,31.22,41.82,5.48,26.1,98,0.7
2025-09-11 21:00:00,3.0,494.71,0.25,11.95,5.99,3.27,33.19,44.25,6.84,25.7,99,1.3
2025-09-11 22:00:00,3.0,508.66,0.37,11.33,4.47,2.91,34.87,45.57,6.59,25.6,94,0.8
2025-09-11 23:00:00,3.0,508.05,0.45,10.34,3.85,2.28,35.94,45.21,5.63,25.5,95,3.8
2025-09-12 00:00:00,3.0,489.23,0.41,9.14,4.68,1.76,36.23,42.83,4.44,25.3,98,4.3
2025-09-12 01:00:00,3.0,476.65,0.32,7.95,4.5,1.31,36.76,41.72,3.61,26.1,91,4.5
2025-09-12 02:00:00,3.0,468.82,0.27,6.88,4.1,1.0,37.14,41.11,3.09,27.1,87,2.5
2025-09-12 03:00:00,3.0,462.13,0.24,6.14,3.68,0.97,36.16,39.45,2.72,28.3,82,1.9
2025-09-12 04:00:00,3.0,458.95,0.22,5.92,3.12,1.05,35.21,38.17,2.63,29.7,76,1.5
2025-09-12 05:00:00,3.0,459.16,0.24,6.29,2.73,1.28,35.13,38.0,2.69,30.4,73,2.0
2025-09-12 06:00:00,3.0,460.8,0.3,6.99,3.88,1.55,35.3,38.55,2.53,31.0,72,3.1
2025-09-12 07:00:00,3.0,473.67,0.8,7.43,4.91,1.79,35.51,40.01,2.38,31.0,71,4.3
2025-09-12 08:00:00,3.0,487.16,1.51,7.76,6.51,2.01,35.36,40.77,2.4,29.4,80,7.5
2025-09-12 09:00:00,2.0,388.2,1.17,6.27,35.27,2.52,23.45,27.11,1.34,28.6,82,2.4
2025-09-12 10:00:00,2.0,376.31,0.9,5.91,41.71,3.35,21.6,24.94,0.86,29.5,82,3.1
2025-09-12 11:00:00,2.0,378.9,0.67,7.02,43.63,5.09,23.22,26.25,0.27,29.0,84,3.2
2025-09-12 12:00:00,2.0,383.32,0.36,8.98,46.45,7.31,23.31,25.81,0.0,27.9,86,4.3
2025-09-12 13:00:00,3.0,416.12,0.43,11.07,40.27,8.41,26.34,29.01,0.0,26.5,92,4.4
2025-09-12 14:00:00,3.0,447.34,0.48,13.28,34.54,8.92,29.16,31.94,0.0,26.5,94,2.3
2025-09-12 15:00:00,3.0,468.02,0.36,14.4,28.37,7.66,31.44,34.4,0.03,26.2,96,3.3
2025-09-12 16:00:00,3.0,491.2,0.19,15.79,23.09,6.61,33.93,37.22,0.55,26.0,96,4.6
2025-09-12 17:00:00,3.0,518.45,0.07,18.82,18.99,6.63,37.09,40.66,1.18,25.8,97,4.8
2025-09-12 18:00:00,3.0,555.58,0.06,21.36,13.23,6.12,40.73,45.54,2.22,25.6,98,6.5
2025-09-12 19:00:00,3.0,588.51,0.2,20.93,8.65,5.07,43.69,50.63,2.75,25.4,99,5.2
2025-09-12 20:00:00,3.0,604.3,0.44,19.19,7.12,4.49,45.36,54.2,3.26,25.2,99,4.6
2025-09-12 21:00:00,3.0,607.18,0.74,17.85,6.87,4.5,46.15,55.7,4.29,25.2,99,5.2
2025-09-12 22:00:00,3.0,614.03,1.13,17.16,6.52,4.69,47.64,57.17,5.36,25.2,99,6.9
2025-09-12 23:00:00,3.0,612.41,1.53,16.8,6.31,4.83,48.82,58.08,6.4,25.1,99,5.1
2025-09-13 00:00:00,3.0,599.77,1.74,16.53,6.29,4.75,49.15,57.43,7.53,25.0,99,4.7
2025-09-13 01:00:00,3.0,585.29,1.73,16.34,6.63,4.72,49.45,56.71,8.66,26.4,94,8.3
2025-09-13 02:00:00,3.0,568.76,1.66,16.3,7.25,4.77,49.48,55.68,9.71,26.9,93,7.2
2025-09-13 03:00:00,3.0,554.63,1.58,15.8,6.84,4.3,46.76,51.79,10.02,27.7,90,5.5
2025-09-13 04:00:00,3.0,539.84,1.59,13.88,5.44,3.17,42.77,47.0,8.84,28.9,82,7.2
2025-09-13 05:00:00,3.0,529.79,1.7,11.51,4.39,2.04,39.12,42.93,6.47,30.0,76,6.6
2025-09-13 06:00:00,3.0,524.86,1.96,9.47,3.59,1.42,35.92,39.9,4.46,30.5,70,6.0
2025-09-13 07:00:00,3.0,536.23,2.71,7.98,3.19,1.36,34.14,39.18,3.32,31.0,68,6.4
2025-09-13 08:00:00,3.0,546.53,3.51,7.7,3.68,1.53,33.13,39.03,2.51,31.2,67,6.0
2025-09-13 09:00:00,3.0,379.84,0.28,11.33,28.01,3.92,31.68,34.7,0.13,29.5,73,11.8
2025-09-13 10:00:00,2.0,317.7,0.12,9.24,36.0,3.87,23.77,25.92,0.04,28.6,81,10.0
2025-09-13 11:00:00,2.0,291.46,0.17,8.88,38.78,4.23,20.17,21.98,0.07,28.8,79,8.3
2025-09-13 12:00:00,2.0,275.01,0.22,8.49,40.34,4.41,17.69,19.34,0.35,28.3,82,5.0
2025-09-13 13:00:00,2.0,264.72,0.11,8.46,38.99,4.65,15.31,16.92,0.68,27.8,86,6.4
2025-09-13 14:00:00,2.0,257.93,0.08,8.39,38.0,4.91,12.98,14.52,0.98,27.2,89,6.9
2025-09-13 15:00:00,2.0,262.83,0.09,8.36,32.3,4.8,12.02,13.76,1.62,26.8,91,7.3
2025-09-13 16:00:00,2.0,279.13,0.1,8.86,25.56,4.36,12.51,14.73,2.17,26.2,92,6.1
2025-09-13 17:00:00,2.0,294.0,0.08,9.86,22.45,3.94,13.1,15.78,2.59,26.0,94,6.4
2025-09-13 18:00:00,2.0,306.26,0.03,10.79,20.75,3.63,13.79,17.18,3.12,25.7,95,5.8
2025-09-13 19:00:00,2.0,321.31,0.02,10.81,18.37,3.21,14.81,19.23,3.24,25.5,96,6.6
2025-09-13 20:00:00,2.0,332.84,0.04,10.26,16.17,2.73,15.64,20.98,3.06,25.3,97,6.5
2025-09-13 21:00:00,2.0,341.67,0.06,9.68,14.08,2.44,16.37,22.46,2.81,25.1,98,6.4
2025-09-13 22:00:00,2.0,351.17,0.1,9.08,12.2,2.11,17.07,23.83,2.64,25.0,99,4.9
2025-09-13 23:00:00,2.0,353.37,0.13,8.25,11.19,1.66,17.31,24.11,2.44,25.0,99,4.7
2025-09-14 00:00:00,2.0,344.91,0.11,7.1,11.28,1.2,16.83,22.98,2.24,24.9,99,3.8
2025-09-14 01:00:00,2.0,336.34,0.07,6.07,11.42,0.95,16.17,21.75,2.14,26.5,94,5.7
2025-09-14 02:00:00,2.0,328.44,0.04,5.31,11.64,0.83,15.68,20.38,2.07,27.2,90,6.4
2025-09-14 03:00:00,2.0,321.66,0.03,4.68,11.48,0.72,15.3,19.19,2.07,28.0,87,4.4
2025-09-14 04:00:00,2.0,318.02,0.05,4.08,10.1,0.58,15.11,18.7,2.26,29.1,82,3.2
2025-09-14 05:00:00,2.0,316.41,0.08,3.71,8.73,0.54,15.13,18.64,2.6,30.0,78,3.2
2025-09-14 06:00:00,2.0,320.07,0.2,3.65,7.49,0.66,15.45,19.18,2.81,30.6,75,4.1
2025-09-14 07:00:00,2.0,331.32,0.63,3.64,6.94,0.9,15.78,20.26,2.7,31.0,73,4.3
2025-09-14 08:00:00,2.0,343.51,1.19,3.77,7.68,1.32,16.37,21.25,2.54,30.9,71,7.6
2025-09-14 09:00:00,2.0,294.1,0.19,3.73,31.11,2.35,12.27,14.38,0.64,27.7,86,7.1
2025-09-14 10:00:00,1.0,272.84,0.09,2.98,39.44,1.91,9.09,10.53,0.53,27.9,84,10.1
2025-09-14 11:00:00,1.0,262.73,0.07,2.56,42.67,1.55,7.28,8.48,0.6,27.0,86,4.4
2025-09-14 12:00:00,1.0,260.66,0.08,2.4,44.1,1.41,6.43,7.55,0.71,26.5,88,7.3
2025-09-14 13:00:00,1.0,263.41,0.12,2.35,42.72,1.37,6.53,7.73,0.93,26.3,95,2.9
2025-09-14 14:00:00,1.0,270.2,0.14,2.63,41.34,1.83,7.16,8.51,1.03,26.1,98,4.3
2025-09-14 15:00:00,1.0,280.63,0.16,3.42,37.91,2.42,8.4,9.97,1.22,26.0,99,3.9
2025-09-14 16:00:00,1.0,293.37,0.12,4.38,33.24,2.49,9.53,11.39,1.51,25.9,99,4.2
2025-09-14 17:00:00,2.0,302.6,0.04,5.25,29.82,2.24,10.11,12.17,1.75,25.9,98,7.3
2025-09-14 18:00:00,2.0,315.88,0.01,6.23,25.06,1.98,10.91,13.68,2.25,25.1,98,7.2
2025-09-14 19:00:00,2.0,333.56,0.01,6.74,19.95,1.75,11.94,15.97,2.86,25.3,98,3.8
2025-09-14 20:00:00,2.0,345.17,0.02,6.63,16.95,1.65,12.65,17.68,3.52,25.0,98,2.2
2025-09-14 21:00:00,2.0,350.19,0.03,6.35,15.23,1.61,13.15,18.78,3.99,24.9,99,3.6
2025-09-14 22:00:00,2.0,351.28,0.03,5.97,13.91,1.45,13.49,19.24,3.55,24.9,98,3.5
2025-09-14 23:00:00,2.0,344.91,0.02,5.53,13.64,1.26,13.42,18.35,2.93,24.4,97,6.9
2025-09-15 00:00:00,2.0,328.32,0.01,4.79,15.57,1.24,12.71,16.23,2.28,23.9,98,4.2
2025-09-15 01:00:00,2.0,321.53,0.01,4.36,15.15,1.37,12.71,15.66,2.05,24.2,98,8.3
2025-09-15 02:00:00,2.0,319.15,0.01,4.19,13.88,1.56,13.27,15.93,1.92,24.3,96,3.8
2025-09-15 03:00:00,2.0,320.9,0.01,4.38,12.55,1.98,14.58,17.05,1.79,24.7,97,2.6
2025-09-15 04:00:00,2.0,325.77,0.02,4.9,11.28,2.53,16.55,18.9,1.71,24.6,96,3.8
2025-09-15 05:00:00,2.0,332.33,0.04,5.68,10.24,3.09,18.91,21.23,1.64,24.2,98,5.8
2025-09-15 06:00:00,2.0,340.16,0.13,6.35,9.56,3.72,20.76,23.27,1.54,24.4,99,3.4
2025-09-15 07:00:00,2.0,358.02,0.64,6.96,9.21,4.38,22.94,26.17,1.4,25.9,90,1.5
2025-09-15 08:00:00,3.0,378.16,1.35,7.9,9.44,5.25,25.83,29.71,1.22,26.9,85,4.1
2025-09-15 09:00:00,3.0,383.92,1.22,11.78,12.9,7.2,27.98,31.13,0.2,27.4,83,4.5
2025-09-15 10:00:00,3.0,387.86,0.89,13.03,14.74,7.03,27.4,30.39,0.1,27.9,81,5.0
2025-09-15 11:00:00,3.0,391.46,0.64,13.12,15.78,6.55,26.71,29.72,0.05,27.7,81,5.7
2025-09-15 12:00:00,3.0,403.37,1.52,11.45,14.85,6.15,27.11,30.45,0.56,27.0,85,6.1
2025-09-15 13:00:00,3.0,421.92,2.37,9.98,12.4,5.58,28.18,32.32,1.49,25.4,93,9.2
2025-09-15 14:00:00,3.0,433.08,2.93,9.05,12.3,4.95,28.51,33.21,2.36,24.7,97,4.9
2025-09-15 15:00:00,3.0,440.26,2.24,10.31,11.62,4.45,28.84,33.66,3.02,24.5,97,3.1
2025-09-15 16:00:00,3.0,443.82,1.34,11.74,10.25,3.94,29.02,33.56,2.81,24.2,99,2.7
2025-09-15 17:00:00,3.0,446.36,0.49,13.5,9.61,3.78,28.93,33.05,2.38,24.0,98,3.1
2025-09-15 18:00:00,3.0,451.24,0.15,14.27,9.58,3.93,28.95,32.97,2.16,24.0,98,1.4
2025-09-15 19:00:00,3.0,463.91,0.14,13.9,8.44,3.95,29.5,34.0,2.25,24.0,98,1.5
